,Isoelectric Point,Tiny,Small,Aliphatic,Aromatic,Non-polar,Polar,Charged,Basic,Acidic
Q12372,0.46700800609438803,0.3379073756432247,0.5094339622641509,0.33104631217838765,0.1423670668953688,0.6346483704974271,0.3653516295025729,0.16123499142367068,0.09090909090909091,0.07032590051457976
P53824,-1.1048452391275823,0.3187919463087248,0.5100671140939598,0.348993288590604,0.06375838926174497,0.5738255033557047,0.4261744966442953,0.2684563758389262,0.13087248322147652,0.13758389261744966
P54781,0.48475089499878743,0.24907063197026022,0.4721189591078067,0.3104089219330855,0.13940520446096655,0.5650557620817844,0.4349442379182156,0.2527881040892193,0.1412639405204461,0.11152416356877323
P37303,-0.5265342326563323,0.2971576227390181,0.5064599483204134,0.3152454780361757,0.1111111111111111,0.5607235142118863,0.4392764857881137,0.2532299741602067,0.13178294573643412,0.12144702842377261
P40099,-0.014907909315711428,0.24170616113744076,0.4312796208530806,0.2843601895734597,0.13270142180094788,0.5308056872037915,0.46919431279620855,0.3033175355450237,0.17535545023696683,0.12796208530805686
P41903,1.1574921759746597,0.25501432664756446,0.4584527220630373,0.2492836676217765,0.18911174785100288,0.5100286532951289,0.4899713467048711,0.2521489971346705,0.16045845272206305,0.09169054441260745
P32573,1.397795194827534,0.3493150684931507,0.5513698630136986,0.3561643835616438,0.0958904109589041,0.5924657534246576,0.4075342465753425,0.2328767123287671,0.136986301369863,0.0958904109589041
P32796,0.7169564880429424,0.2373134328358209,0.4582089552238806,0.24029850746268658,0.14477611940298507,0.491044776119403,0.508955223880597,0.25970149253731345,0.14776119402985075,0.11194029850746269
P38993,-1.6329641135639028,0.25157232704402516,0.5204402515723271,0.26257861635220126,0.15251572327044025,0.5172955974842768,0.4827044025157233,0.23113207547169812,0.0959119496855346,0.13522012578616352
P08525,1.7618816567416378,0.2553191489361702,0.43617021276595747,0.20212765957446807,0.22340425531914893,0.6170212765957447,0.3829787234042553,0.19148936170212766,0.13829787234042554,0.05319148936170213
P43635,0.961189140008871,0.29218106995884774,0.4773662551440329,0.2962962962962963,0.102880658436214,0.551440329218107,0.448559670781893,0.21604938271604937,0.12757201646090535,0.08847736625514403
P53727,-0.22365478347284123,0.2744479495268139,0.48264984227129337,0.3280757097791798,0.10725552050473186,0.5425867507886435,0.45741324921135645,0.2334384858044164,0.12302839116719243,0.11041009463722397
P38174,-0.5665450425347095,0.25415676959619954,0.48693586698337293,0.25653206650831356,0.10926365795724466,0.47980997624703087,0.5201900237529691,0.332541567695962,0.171021377672209,0.16152019002375298
P33734,-1.1717680818408207,0.2753623188405797,0.5163043478260869,0.286231884057971,0.11231884057971014,0.5452898550724637,0.45471014492753625,0.26992753623188404,0.13043478260869565,0.13949275362318841
P32895,-0.9799900779446094,0.2810304449648712,0.5152224824355972,0.31381733021077285,0.07728337236533958,0.5175644028103045,0.48243559718969553,0.28805620608899296,0.14285714285714285,0.1451990632318501
P22580,-1.2183878201366083,0.28051001821493626,0.5136612021857924,0.2750455373406193,0.10382513661202186,0.5282331511839709,0.47176684881602915,0.23497267759562843,0.11293260473588343,0.122040072859745
P38270,1.5159818876974431,0.16569767441860464,0.4069767441860465,0.29651162790697677,0.11337209302325581,0.5232558139534884,0.47674418604651164,0.2703488372093023,0.17151162790697674,0.09883720930232558
P38714,1.6234513993499302,0.23483670295489892,0.447900466562986,0.28615863141524106,0.12441679626749612,0.5194401244167963,0.48055987558320373,0.2534992223950233,0.15396578538102643,0.09953343701399689
P47185,0.5114843081466915,0.31393298059964725,0.49559082892416223,0.31569664902998235,0.15343915343915343,0.6455026455026455,0.3544973544973545,0.1693121693121693,0.09347442680776014,0.07583774250440917
P40825,-1.0292295716491007,0.26551373346897256,0.4923702950152594,0.2736520854526958,0.11495422177009156,0.5076297049847406,0.4923702950152594,0.3021363173957274,0.14852492370295015,0.1536113936927772
P33751,1.878222612846325,0.32644628099173556,0.5082644628099173,0.3347107438016529,0.10330578512396695,0.5578512396694215,0.44214876033057854,0.23553719008264462,0.15289256198347106,0.08264462809917356
P07236,0.9634516560436602,0.20562770562770563,0.42207792207792205,0.24025974025974026,0.1471861471861472,0.5,0.5,0.2922077922077922,0.1645021645021645,0.1277056277056277
P16661,1.14963290974855,0.20935412026726058,0.41202672605790647,0.3207126948775056,0.1447661469933185,0.579064587973274,0.4209354120267261,0.24498886414253898,0.1447661469933185,0.10022271714922049
P47082,0.6051405640078334,0.3289036544850498,0.5465116279069767,0.34551495016611294,0.09800664451827243,0.5963455149501661,0.40365448504983387,0.1777408637873754,0.09966777408637874,0.07807308970099668
P39954,-0.5497547919607475,0.3028953229398664,0.5055679287305123,0.34075723830734966,0.1091314031180401,0.576837416481069,0.42316258351893093,0.2561247216035635,0.133630289532294,0.12249443207126949
Q07648,0.09732479398896351,0.25333333333333335,0.43333333333333335,0.31333333333333335,0.07333333333333333,0.4866666666666667,0.5133333333333333,0.31333333333333335,0.16666666666666666,0.14666666666666667
Q05998,-0.04443969755927563,0.342809364548495,0.5167224080267558,0.2809364548494983,0.18227424749163879,0.6153846153846154,0.38461538461538464,0.15719063545150502,0.08695652173913043,0.07023411371237458
Q06508,1.9062063638029276,0.24666666666666667,0.4533333333333333,0.30333333333333334,0.08666666666666667,0.5333333333333333,0.4666666666666667,0.24,0.15666666666666668,0.08333333333333333
P06773,0.4444423856421481,0.266025641025641,0.46794871794871795,0.27884615384615385,0.09935897435897435,0.5,0.5,0.28205128205128205,0.16025641025641027,0.12179487179487179
P25346,0.9025423427913092,0.3223938223938224,0.5096525096525096,0.3185328185328185,0.13127413127413126,0.61003861003861,0.38996138996138996,0.18725868725868725,0.10424710424710425,0.08301158301158301
P32528,-1.0832322570057797,0.29482288828337877,0.5264305177111717,0.3019073569482289,0.0991825613079019,0.5536784741144414,0.44632152588555857,0.23869209809264305,0.11662125340599455,0.1220708446866485
Q07993,-0.6339442044131667,0.300561797752809,0.5280898876404494,0.3202247191011236,0.10112359550561797,0.5758426966292135,0.4241573033707865,0.25280898876404495,0.12921348314606743,0.12359550561797752
P22803,-1.5326393893896977,0.33653846153846156,0.5769230769230769,0.3557692307692308,0.09615384615384616,0.5961538461538461,0.40384615384615385,0.22115384615384615,0.09615384615384616,0.125
P32891,-0.1841798326553349,0.282793867120954,0.5281090289608177,0.28109028960817717,0.09710391822827939,0.5059625212947189,0.4940374787052811,0.2879045996592845,0.15332197614991483,0.13458262350936967
P07257,0.4973733528770853,0.2907608695652174,0.529891304347826,0.3451086956521739,0.09782608695652174,0.5271739130434783,0.47282608695652173,0.2608695652173913,0.1358695652173913,0.125
P33336,-1.588368731720295,0.31776913099870296,0.5680933852140078,0.21141374837872892,0.14526588845654995,0.48508430609597925,0.5149156939040207,0.21011673151750973,0.08949416342412451,0.12062256809338522
P38077,1.6282145910021184,0.3022508038585209,0.5016077170418006,0.3183279742765273,0.06752411575562701,0.4919614147909968,0.5080385852090032,0.2540192926045016,0.14790996784565916,0.10610932475884244
P00912,-1.2136841683800728,0.29464285714285715,0.5625,0.32142857142857145,0.08035714285714286,0.5580357142857143,0.4419642857142857,0.23214285714285715,0.11160714285714286,0.12053571428571429
Q02783,1.17219853020079,0.2324455205811138,0.4213075060532688,0.324455205811138,0.0847457627118644,0.5036319612590799,0.4963680387409201,0.2784503631961259,0.1549636803874092,0.1234866828087167
P00815,-1.2970400222933594,0.27284105131414266,0.5056320400500626,0.32916145181476847,0.08135168961201501,0.5344180225281602,0.4655819774718398,0.26533166458072593,0.1251564455569462,0.14017521902377972
Q08986,0.4075276503376931,0.3390119250425894,0.5093696763202725,0.3424190800681431,0.13458262350936967,0.6218057921635435,0.3781942078364566,0.16524701873935263,0.09028960817717206,0.07495741056218058
P38196,0.20830715948493891,0.30203442879499215,0.5023474178403756,0.3192488262910798,0.162754303599374,0.6056338028169014,0.39436619718309857,0.1784037558685446,0.09389671361502347,0.08450704225352113
P17898,-0.3316601541861993,0.2824427480916031,0.455470737913486,0.32061068702290074,0.1984732824427481,0.648854961832061,0.3511450381679389,0.13740458015267176,0.07633587786259542,0.061068702290076333
P48570,0.06559002960626231,0.2827102803738318,0.5350467289719626,0.3364485981308411,0.09345794392523364,0.530373831775701,0.4696261682242991,0.2850467289719626,0.1542056074766355,0.1308411214953271
P38971,0.44176309033779293,0.29842931937172773,0.4799301919720768,0.3403141361256545,0.14659685863874344,0.6335078534031413,0.36649214659685864,0.16928446771378708,0.08900523560209424,0.08027923211169284
Q12271,0.032843086997470905,0.2845528455284553,0.4959349593495935,0.2610659439927733,0.11653116531165311,0.4832881662149955,0.5167118337850045,0.2565492321589883,0.13640469738030714,0.12014453477868112
P41939,-0.6170348740479003,0.2669902912621359,0.4684466019417476,0.2936893203883495,0.11407766990291263,0.5194174757281553,0.48058252427184467,0.2961165048543689,0.15048543689320387,0.14563106796116504
Q12691,-1.1437247909885648,0.30339138405132904,0.536205316223648,0.30980751604032997,0.10357470210815765,0.536205316223648,0.46379468377635197,0.23373052245646195,0.11365719523373052,0.12007332722273144
P40544,-0.037890309037517354,0.34104046242774566,0.5086705202312138,0.3554913294797688,0.14450867052023122,0.5867052023121387,0.41329479768786126,0.17341040462427745,0.10982658959537572,0.06358381502890173
Q12390,1.0226938522177453,0.2532188841201717,0.44635193133047213,0.30472103004291845,0.11158798283261803,0.5665236051502146,0.4334763948497854,0.27896995708154504,0.15879828326180256,0.12017167381974249
P19097,-1.1954054204148024,0.305776364599894,0.505564387917329,0.3078961314255432,0.09167991520932697,0.5283518812930578,0.47164811870694223,0.26338102808691044,0.1266560678325384,0.13672496025437203
P32048,1.2476355779923138,0.22743055555555555,0.4392361111111111,0.2743055555555556,0.109375,0.5,0.5,0.265625,0.15104166666666666,0.11458333333333333
Q06636,1.548192971245363,0.2374429223744292,0.4794520547945205,0.3424657534246575,0.182648401826484,0.6484018264840182,0.3515981735159817,0.1643835616438356,0.1141552511415525,0.0502283105022831
P43550,-0.8612079861181767,0.36209813874788493,0.5651438240270727,0.34517766497461927,0.08460236886632826,0.5871404399323181,0.4128595600676819,0.24027072758037224,0.12013536379018612,0.12013536379018612
P16861,-0.45979000963005096,0.3232016210739615,0.5288753799392097,0.3090172239108409,0.0972644376899696,0.5207700101317123,0.47922998986828774,0.26443768996960487,0.13677811550151975,0.1276595744680851
Q03579,-0.2910539453512984,0.25333333333333335,0.48,0.25333333333333335,0.15333333333333332,0.5533333333333333,0.44666666666666666,0.2733333333333333,0.14666666666666667,0.12666666666666668
P0CX09,-0.6231079434044399,0.25298804780876494,0.5,0.30278884462151395,0.11354581673306773,0.5657370517928287,0.4342629482071713,0.2689243027888446,0.13745019920318724,0.13147410358565736
Q07471,-0.47360326542139564,0.26929392446633826,0.49589490968801314,0.2955665024630542,0.12151067323481117,0.555008210180624,0.44499178981937604,0.20853858784893267,0.10837438423645321,0.10016420361247948
Q99321,0.6122258115904632,0.24468085106382978,0.4627659574468085,0.2393617021276596,0.09574468085106383,0.4521276595744681,0.5478723404255319,0.3723404255319149,0.2074468085106383,0.16489361702127658
P21373,0.011170564980016746,0.27735849056603773,0.5245283018867924,0.2622641509433962,0.09811320754716982,0.4660377358490566,0.5339622641509434,0.2792452830188679,0.1509433962264151,0.12830188679245283
P38211,1.6009453187933436,0.2471131639722864,0.4110854503464203,0.325635103926097,0.21016166281755197,0.625866050808314,0.3741339491916859,0.14549653579676675,0.10161662817551963,0.04387990762124711
P39988,-0.37244498270805737,0.24358974358974358,0.4583333333333333,0.2916666666666667,0.12179487179487179,0.5480769230769231,0.4519230769230769,0.2532051282051282,0.13141025641025642,0.12179487179487179
P38710,-1.3096624801716568,0.3050847457627119,0.5423728813559322,0.26101694915254237,0.12203389830508475,0.535593220338983,0.46440677966101696,0.2440677966101695,0.1152542372881356,0.1288135593220339
P53746,1.4079169770884328,0.27816411682892905,0.44923504867872044,0.31710709318497915,0.17107093184979139,0.5966620305980529,0.40333796940194716,0.21557719054242003,0.13908205841446453,0.07649513212795549
P38115,-0.7689211478570381,0.23837209302325582,0.46511627906976744,0.3081395348837209,0.11627906976744186,0.5348837209302325,0.46511627906976744,0.2819767441860465,0.14244186046511628,0.13953488372093023
Q08905,-0.025922790011395927,0.28270042194092826,0.47257383966244726,0.31926863572433195,0.17440225035161744,0.6216596343178622,0.37834036568213786,0.2011251758087201,0.1111111111111111,0.090014064697609
P21672,-0.7511782589526388,0.29689298043728424,0.5028768699654775,0.27963176064441886,0.11392405063291139,0.5189873417721519,0.4810126582278481,0.24856156501726123,0.12543153049482164,0.12313003452243959
P50113,-1.6021819875116392,0.27941176470588236,0.48161764705882354,0.28308823529411764,0.12867647058823528,0.5514705882352942,0.4485294117647059,0.22058823529411764,0.09191176470588236,0.12867647058823528
P53184,-0.5327859216998284,0.21296296296296297,0.49074074074074076,0.27314814814814814,0.14814814814814814,0.48148148148148145,0.5185185185185185,0.32407407407407407,0.1712962962962963,0.1527777777777778
Q04120,0.012361362893063561,0.2653061224489796,0.5255102040816326,0.33163265306122447,0.10714285714285714,0.5714285714285714,0.42857142857142855,0.25510204081632654,0.1326530612244898,0.12244897959183673
P53686,-0.9037790115096047,0.2605042016806723,0.49299719887955185,0.27170868347338933,0.12044817927170869,0.5070028011204482,0.49299719887955185,0.2969187675070028,0.1484593837535014,0.1484593837535014
P0CD90,-1.4579763602416542,0.3087248322147651,0.5302013422818792,0.2214765100671141,0.19463087248322147,0.5704697986577181,0.42953020134228187,0.2080536912751678,0.09395973154362416,0.11409395973154363
P38230,1.15951653242684,0.281437125748503,0.47904191616766467,0.3203592814371258,0.11377245508982035,0.5658682634730539,0.4341317365269461,0.24850299401197604,0.1347305389221557,0.11377245508982035
Q05584,-0.6022094400304655,0.2518248175182482,0.48905109489051096,0.23357664233576642,0.10948905109489052,0.4744525547445255,0.5255474452554745,0.3284671532846715,0.1678832116788321,0.16058394160583941
P40106,-0.6398981939784018,0.268,0.504,0.312,0.132,0.576,0.424,0.292,0.148,0.144
Q06328,-1.4742902916503973,0.3280757097791798,0.4889589905362776,0.305993690851735,0.12618296529968454,0.5678233438485805,0.43217665615141954,0.17034700315457413,0.07570977917981073,0.0946372239747634
Q12036,0.8065640309997247,0.24855491329479767,0.43352601156069365,0.27167630057803466,0.15606936416184972,0.5375722543352601,0.4624277456647399,0.2832369942196532,0.17341040462427745,0.10982658959537572
P25580,-1.0447099445187114,0.23557692307692307,0.46634615384615385,0.25240384615384615,0.12259615384615384,0.4831730769230769,0.5168269230769231,0.2932692307692308,0.14423076923076922,0.14903846153846154
